neighborhood	logFC	logCPM	F	PValue	FDR	Nhood	SpatialFDR	finalIdent	finalIdent_fraction
2334	-1.468518963	7.267269176	1.496854488	0.235066604	0.879992928	2334	0.946591986	Mixed	0.567398119
678	1.278322561	8.156556828	1.484843323	0.23688931	0.880559876	678	0.946591986	CD16 NK	0.848238482
1134	-1.256218704	8.597632486	1.481713901	0.237022737	0.880559876	1134	0.946591986	Mixed	0.456834532
2256	1.069297868	7.976437855	1.481695765	0.237025511	0.880559876	2256	0.946591986	Mixed	0.54313099
1927	-1.480392386	7.81444545	1.483769873	0.237053088	0.880559876	1927	0.946591986	CD16 NK	0.997647059
322	-1.810573293	9.097733851	1.481945538	0.237331763	0.880559876	322	0.946591986	CD16 NK	0.991863303
1189	1.090967313	7.970027855	1.479370271	0.237381617	0.880559876	1189	0.946591986	Mixed	0.410501193
1430	-1.142630523	8.648844616	1.476977955	0.23774867	0.880559876	1430	0.946591986	Mixed	0.374015748
160	-1.527417729	8.197823341	1.479124296	0.237763547	0.880559876	160	0.946591986	CD14 Monocytes	0.925203252
2744	-1.162015555	8.832057981	1.47662515	0.237802863	0.880559876	2744	0.946591986	Mixed	0.490384615
889	-1.326578112	9.269801234	1.470817727	0.238932739	0.882719376	889	0.947829032	CD4 Naive	0.807881773
1439	1.288289827	8.446441704	1.471328919	0.238961866	0.882719376	1439	0.947829032	CD4 Activated	0.820181113
1685	1.21067531	9.077412754	1.466775417	0.239572142	0.883853267	1685	0.948066836	Mixed	0.662998624
1968	-1.463337221	8.690172295	1.464774607	0.239975416	0.883853267	1968	0.948066836	CD4 Naive	0.777777778
2212	-1.985899735	8.643431851	1.46375457	0.24013365	0.883853267	2212	0.948066836	CD8 Activated	0.979750779
2234	-1.222669764	7.8071642	1.457652966	0.240782138	0.8851775	2234	0.949753423	Mixed	0.496688742
571	-1.051619977	8.075970403	1.453295382	0.241421869	0.886355889	571	0.950858534	Mixed	0.516194332
1407	-1.793328509	8.269502595	1.453151033	0.241786506	0.886355889	1407	0.950950349	CD16 NK	0.929663609
2924	-1.262614577	7.78835372	1.450945147	0.241969954	0.886355889	2924	0.950950349	CD8 Activated	0.902140673
1426	1.077562322	8.294410589	1.443570327	0.242951346	0.886485201	1426	0.95132192	CD16 NK	0.989648033
900	1.652117201	8.253080808	1.443278995	0.243338526	0.886485201	900	0.95132192	CD14 Monocytes	0.998427673
2477	-1.192933566	8.629361922	1.440736944	0.243399301	0.886485201	2477	0.95132192	CD16 NK	0.970749543
878	-1.02541882	8.941868793	1.440608023	0.243419709	0.886485201	878	0.95132192	CD16 NK	0.976105137
2443	1.4010802	9.031265914	1.442567198	0.243450926	0.886485201	2443	0.95132192	CD8 Naive	0.953255426
2563	-1.249039011	8.182729051	1.43806014	0.243832678	0.886822053	2563	0.952045968	CD16 Monocytes	1
72	-1.374180316	9.12666362	1.437303883	0.244284138	0.887411334	72	0.952620797	CD8 Activated	0.977603583
239	-1.096917955	8.431495012	1.431708158	0.244833857	0.888355747	239	0.953396366	Mixed	0.638257576
2967	-1.954825834	8.549113168	1.424781666	0.246281317	0.88944417	2967	0.953716478	CD16 NK	0.897674419
1131	1.379162582	8.906625282	1.422812704	0.246597265	0.88944417	1131	0.953716478	Mixed	0.591276252
2296	1.204590698	8.309174633	1.421705345	0.24665485	0.88944417	2296	0.953716478	CD8 Activated	0.792176039
2096	-1.534262841	8.506833652	1.42068041	0.246940013	0.88944417	2096	0.953716478	CD4 Naive	0.903803132
836	-1.825898042	8.200357743	1.420469844	0.246973893	0.88944417	836	0.953716478	Mixed	0.650918635
483	-1.301291837	8.803999469	1.418587124	0.247074706	0.88944417	483	0.953716478	CD4 Naive	0.896174863
1293	-1.398656806	7.927325198	1.419285759	0.247164525	0.88944417	1293	0.953716478	Intermediate Monocytes	0.75862069
2726	1.124905509	8.244887878	1.41172401	0.248089148	0.890677157	2726	0.955083127	Activated B Cells	0.915289256
1592	-1.322095847	8.176257145	1.412377368	0.248121513	0.890677157	1592	0.955083127	CD16 NK	0.902777778
988	1.010077177	7.431279413	1.410543941	0.248378659	0.890677157	988	0.955117325	Mixed	0.471698113
2567	1.297101742	7.699740859	1.406181378	0.249287026	0.892009354	2567	0.955118943	CD16 Monocytes	1
405	-0.992679073	8.738107053	1.402147112	0.249607711	0.892009354	405	0.955118943	Mixed	0.612012987
2208	-1.03763199	8.185838716	1.400989916	0.249797024	0.892009354	2208	0.955118943	Mixed	0.371501272
407	-1.039549282	8.425919994	1.399792447	0.249993122	0.892009354	407	0.955118943	CD16 NK	0.989959839
376	1.194080925	8.603083381	1.399323384	0.25030122	0.892009354	376	0.955118943	CD8 Naive	0.823788546
1831	-1.507568607	8.426290257	1.396421791	0.250883134	0.892009354	1831	0.955118943	CD4 Naive	0.731707317
2985	1.108055294	8.323136808	1.394326977	0.250890683	0.892009354	2985	0.955118943	CD4 Activated	0.921908894
1027	1.091819309	8.522675237	1.392364199	0.251214037	0.892009354	1027	0.955118943	Activated B Cells	0.953757225
1067	-1.090089818	8.724791431	1.391427235	0.251368585	0.892009354	1067	0.955118943	Mixed	0.574018127
763	-1.355274759	9.174154358	1.39134788	0.251718171	0.892122645	763	0.955118943	CD8 Activated	0.948795181
2896	-1.369863111	8.121205997	1.388535377	0.252182592	0.892122645	2896	0.955118943	CD4 Activated	0.980169972
2388	-1.408696731	8.191370348	1.387986061	0.252273429	0.892122645	2388	0.955118943	Mixed	0.661184211
529	1.183427338	8.355756102	1.384198646	0.252772236	0.892856768	529	0.95605218	CD16 NK	0.997641509
2233	-2.182418147	8.187633077	1.379399685	0.253698843	0.894421401	2233	0.957545117	CD16 NK	0.998540146
2938	0.851859596	8.583064309	1.376792313	0.253798636	0.894421401	2938	0.957545117	Mixed	0.526978417
2394	-0.934355213	8.678447906	1.372499161	0.25451727	0.895474617	2394	0.958572921	Mixed	0.447882736
2874	1.023316813	8.583901511	1.368133969	0.255250676	0.895474617	2874	0.958572921	Mixed	0.502857143
1118	1.199422308	8.515871315	1.369188291	0.255342545	0.895474617	1118	0.958572921	CD8 Naive	0.8441247
1906	-1.722193553	8.480117555	1.368816145	0.255470247	0.895474617	1906	0.958572921	CD8 Activated	0.707373272
1560	1.119696323	8.725126432	1.366943646	0.255557825	0.895474617	1560	0.958572921	CD16 NK	0.856343284
2171	-1.040769727	8.701654174	1.360238944	0.25658413	0.897772449	2171	0.961308753	CD8 Activated	0.959689922
1178	1.028664818	7.901808177	1.358970397	0.256799229	0.897772449	1178	0.961308753	CD16 Monocytes	0.997811816
2709	-1.177474156	7.908992296	1.356481422	0.257221952	0.898226087	2709	0.961982912	CD16 NK	0.97094431
381	-1.353273397	7.966476569	1.356568702	0.2575403	0.898314629	381	0.962252276	CD8 Activated	1
215	1.204931515	7.981237662	1.350726615	0.258535429	0.899996244	215	0.964609592	CD14 Monocytes	0.910891089
237	-1.875563718	8.105770017	1.348682537	0.258884798	0.899996244	237	0.964609592	CD16 NK	1
2660	-1.460087732	7.874262881	1.348575971	0.258903029	0.899996244	2660	0.964609592	Intermediate Monocytes	0.734693878
589	1.335071074	7.355456309	1.344947195	0.259524828	0.900791115	589	0.965023625	CD14 Monocytes	0.943452381
710	1.040408551	8.627559516	1.340857614	0.25989628	0.900791115	710	0.965023625	CD16 NK	0.994854202
1964	1.074057574	9.021334518	1.340276671	0.260013091	0.900791115	1964	0.965023625	CD4 Activated	0.859939759
2355	0.946424487	7.647534006	1.336179693	0.260704049	0.902165479	2355	0.965023625	CD8 Activated	0.719346049
1147	1.395100596	8.085162992	1.332829978	0.261615333	0.903574695	1147	0.965023625	CD14 Monocytes	0.873963516
2018	-1.215144755	8.459440855	1.329114712	0.261946853	0.903574695	2018	0.965023625	CD16 NK	0.994011976
523	-1.615179274	8.423196915	1.328906773	0.262296897	0.903574695	523	0.965023625	CD16 NK	0.998663102
463	-1.354445732	8.760119211	1.328555311	0.262358068	0.903574695	463	0.965023625	CD16 Monocytes	1
702	-1.507367826	8.114994098	1.325637352	0.262866658	0.903574695	702	0.965023625	Mixed	0.610561056
1225	-1.284746832	8.687015705	1.316282709	0.264383312	0.903574695	1225	0.965023625	CD16 Monocytes	0.996840442
273	0.94764908	8.414483108	1.313899476	0.264596689	0.903574695	273	0.965023625	Mixed	0.601134216
3034	-1.041442218	7.702280179	1.312938794	0.264766238	0.903574695	3034	0.965023625	CD4 Naive	0.956375839
698	1.149048799	8.109540471	1.313914327	0.264858932	0.903574695	698	0.965023625	CD16 Monocytes	1
735	-1.193373505	9.127195962	1.306770782	0.265907049	0.903574695	735	0.965023625	Mixed	0.671854734
1161	-1.812534978	8.818571847	1.308237021	0.265926461	0.903574695	1161	0.965023625	CD4 Activated	0.929499072
2669	-1.211182113	8.678449894	1.306484979	0.265949759	0.903574695	2669	0.965023625	CD4 Naive	0.899451554
2525	-1.282581998	8.762954132	1.306311749	0.266142165	0.903574695	2525	0.965023625	CD4 Activated	0.896672504
1318	-1.558694994	7.835930769	1.304962606	0.266507477	0.903574695	1318	0.965023625	Mixed	0.578947368
3064	-1.019992179	7.48779649	1.302078959	0.266692811	0.903574695	3064	0.965023625	CD4 Naive	0.918604651
1239	-1.567713967	8.148867291	1.299062297	0.267558653	0.903574695	1239	0.965023625	CD14 Monocytes	0.99034749
219	-1.107714335	7.859302462	1.290368196	0.268791015	0.903574695	219	0.965023625	Mixed	0.525581395
783	-1.928243343	8.170383549	1.289037852	0.269357107	0.903574695	783	0.965023625	CD14 Monocytes	0.961904762
802	-1.023319123	7.568486575	1.285709412	0.269631756	0.903574695	802	0.965023625	Mixed	0.401785714
1366	0.847110485	8.085885759	1.285310546	0.269703898	0.903574695	1366	0.965023625	Mixed	0.315926893
1519	-1.164834815	7.701826667	1.286138123	0.269758907	0.903574695	1519	0.965023625	Intermediate Monocytes	0.963068182
681	-1.130351714	8.413759625	1.28400534	0.269940143	0.903574695	681	0.965023625	CD4 Naive	0.829341317
176	1.198368641	7.731647753	1.285072754	0.270072867	0.903574695	176	0.965023625	Mixed	0.337792642
2414	-1.616441767	8.818264471	1.284793847	0.270123308	0.903574695	2414	0.965023625	CD8 Activated	0.977382876
1028	-1.688470255	8.876692985	1.283962199	0.270273788	0.903574695	1028	0.965023625	CD8 Activated	0.752650177
1873	-1.547239065	7.945787251	1.283224163	0.270407422	0.903574695	1873	0.965023625	CD8 Activated	0.965608466
1891	-1.508010804	8.063390433	1.281046514	0.270802231	0.903574695	1891	0.965023625	CD16 NK	0.99827883
1151	1.080360416	7.496443482	1.278011364	0.271353774	0.903574695	1151	0.965023625	CD4 Naive	0.772151899
2518	1.170090024	8.125409743	1.276899879	0.271556122	0.903574695	2518	0.965023625	CD14 Monocytes	0.828671329
3058	-1.013151486	8.636395336	1.273361228	0.271876965	0.903574695	3058	0.965023625	CD8 Activated	0.963358779
1877	1.322087121	8.217251934	1.274894566	0.271921698	0.903574695	1877	0.965023625	CD14 Monocytes	0.967585089
1645	-0.946381947	8.317885462	1.267277053	0.272992285	0.903574695	1645	0.965023625	CD4 Activated	0.979820628
1393	-1.284375324	7.847580739	1.268582504	0.27307666	0.903574695	1393	0.965023625	Mixed	0.631188119
1680	-1.615708288	8.115941481	1.267667252	0.273244668	0.903574695	1680	0.965023625	CD14 Monocytes	0.913043478
2867	1.260800162	8.347894648	1.266391341	0.273479108	0.903574695	2867	0.965023625	Mixed	0.642156863
921	-1.103186414	8.86509891	1.264258621	0.273547849	0.903574695	921	0.965023625	CD8 Activated	0.986449864
706	-1.422099887	8.885549336	1.26377056	0.273961493	0.903574695	706	0.965023625	Mixed	0.636209814
2863	-1.413725827	7.863771785	1.2630232	0.27409926	0.903574695	2863	0.965023625	Mixed	0.66
974	-1.825896802	8.693993054	1.262598836	0.274177527	0.903574695	974	0.965023625	CD4 Activated	0.93638171
252	-1.876324552	8.75722117	1.261319982	0.274413569	0.903574695	252	0.965023625	CD8 Activated	0.993252362
1607	-1.005452701	7.769674522	1.259472019	0.274431922	0.903574695	1607	0.965023625	CD4 Naive	0.966216216
1815	1.023788149	7.931230841	1.257967071	0.274726232	0.903574695	1815	0.965023625	CD4 Activated	0.921686747
1992	-1.228051018	7.943170921	1.25859236	0.274766081	0.903574695	1992	0.965023625	Activated B Cells	0.861198738
1081	-0.9046085	8.301727614	1.256178409	0.275042437	0.903574695	1081	0.965023625	CD4 Activated	0.776876268
58	1.462927323	7.746283508	1.25597385	0.27540324	0.903574695	58	0.965023625	CD14 Monocytes	0.849137931
1966	1.199291482	8.934977662	1.255097198	0.275565976	0.903574695	1966	0.965023625	Mixed	0.661740558
1137	-1.298400049	9.37863734	1.250212075	0.276475154	0.903574695	1137	0.965023625	CD4 Naive	0.921420883
2399	-1.735781863	8.287264605	1.248251261	0.276841202	0.903574695	2399	0.965023625	CD16 NK	0.796033994
2470	-0.909474995	8.161966137	1.245227905	0.277085221	0.903574695	2470	0.965023625	CD16 NK	0.720823799
2017	-1.334856173	8.200225647	1.245941625	0.277273194	0.903574695	2017	0.965023625	CD4 Naive	0.942275042
400	-1.013562388	8.809917587	1.244091384	0.277298385	0.903574695	400	0.965023625	Mixed	0.664294187
912	-1.266423496	8.537040308	1.243283565	0.277662775	0.903574695	912	0.965023625	CD4 Naive	0.851851852
2931	1.151064808	7.772221188	1.243601713	0.27771176	0.903574695	2931	0.965023625	Mixed	0.68722467
2605	-1.029618203	7.724323118	1.239138562	0.278229866	0.903574695	2605	0.965023625	CD4 Naive	0.87537092
608	1.187650509	9.179274174	1.238281949	0.278712268	0.903574695	608	0.965023625	Mixed	0.523178808
1868	-1.327881855	8.717466716	1.234900219	0.279350771	0.903574695	1868	0.965023625	CD16 NK	0.99092559
2565	0.832062409	8.290527713	1.233023551	0.279385653	0.903574695	2565	0.965023625	Mixed	0.583148559
920	-1.269779241	7.23929509	1.232328883	0.279837566	0.903574695	920	0.965023625	CD8 Activated	0.967479675
2278	-1.273695962	7.923004832	1.232059222	0.279888683	0.903574695	2278	0.965023625	Intermediate Monocytes	0.744186047
2065	-1.090482709	8.844847399	1.23012759	0.279935237	0.903574695	2065	0.965023625	CD4 Naive	0.947368421
78	-1.231813742	8.978698223	1.230466567	0.280042617	0.903574695	78	0.965023625	CD16 NK	1
359	-1.469326565	8.501464807	1.231106218	0.280069432	0.903574695	359	0.965023625	CD16 NK	0.949547219
248	1.092709475	9.05554745	1.228873078	0.28037106	0.903574695	248	0.965023625	CD4 Activated	0.83090379
2014	1.413131672	8.531583406	1.228618674	0.280541958	0.903574695	2014	0.965023625	CD14 Monocytes	0.99869961
1527	-1.138049354	8.516420523	1.225227274	0.280868473	0.903574695	1527	0.965023625	Mixed	0.665434381
1618	1.078486405	8.562855606	1.221010056	0.281806083	0.903574695	1618	0.965023625	CD16 NK	1
966	-1.057091472	8.721524301	1.22009174	0.281850947	0.903574695	966	0.965023625	Mixed	0.540752351
128	-1.425208219	7.83068555	1.221097497	0.281977124	0.903574695	128	0.965023625	Mixed	0.50297619
468	-0.979297616	8.460749577	1.2190688	0.28204719	0.903574695	468	0.965023625	CD56 NK	0.927536232
2181	-1.099288555	8.010302786	1.218260389	0.282202406	0.903574695	2181	0.965023625	CD16 Monocytes	0.731132075
1452	-1.25552881	8.685930156	1.219101928	0.28225937	0.903574695	1452	0.965023625	CD8 Activated	0.987460815
1200	1.509877005	7.976661767	1.219254683	0.282330254	0.903574695	1200	0.965023625	CD14 Monocytes	0.914335664
2485	1.16895016	8.369851332	1.217486672	0.282669603	0.90359049	2485	0.965023625	CD4 Naive	0.872384937
1627	1.008778504	8.771439483	1.214506679	0.282924615	0.90359049	1627	0.965023625	Mixed	0.6360601
2194	0.848040697	8.783949413	1.212800228	0.283253747	0.903700301	2194	0.965023625	Mixed	0.692926045
1059	0.863060712	8.560475466	1.209636515	0.2838653	0.904596598	1059	0.965023625	Mixed	0.454407295
1181	-1.520170502	8.20654513	1.209229392	0.284261717	0.904596598	1181	0.965023625	CD14 Monocytes	0.975945017
1689	0.943116742	8.475671833	1.206775767	0.284419804	0.904596598	1689	0.965023625	Mixed	0.543650794
599	-1.30112875	8.334405351	1.206741868	0.284743689	0.90461861	599	0.965023625	Mixed	0.661971831
138	-0.970425579	7.837302133	1.202602031	0.285231401	0.90461861	138	0.965023625	Memory B Cells	0.870588235
803	0.969368148	8.904686075	1.202028114	0.285343243	0.90461861	803	0.965023625	CD4 Activated	0.868715084
2517	-1.045078171	8.563276285	1.200674863	0.285607188	0.90461861	2517	0.965023625	CD4 Naive	0.827288428
2313	1.169013356	7.893767136	1.199990924	0.286057235	0.90461861	2313	0.965023625	CD4 Activated	0.916666667
972	0.922009878	8.021989669	1.197656827	0.286197016	0.90461861	972	0.965023625	Activated B Cells	0.968668407
2522	-1.765382178	7.983828539	1.195562237	0.286923337	0.905164065	2522	0.965647946	CD14 Monocytes	0.993589744
431	-1.504493472	8.171809806	1.194984227	0.287036635	0.905164065	431	0.965647946	CD14 Monocytes	0.761996161
2753	-1.185612772	8.455866654	1.192884763	0.287255263	0.905164065	2753	0.965647946	Mixed	0.605714286
804	-1.285383332	7.939985004	1.189694017	0.288076375	0.906819473	804	0.967629077	Mixed	0.64756447
1620	0.857650705	8.583624409	1.184212541	0.288844359	0.908304415	1620	0.969242216	CD8 Activated	0.980487805
2089	0.944743732	8.58811498	1.179816723	0.289717052	0.910115249	2089	0.971130641	CD8 Activated	0.906015038
2780	-0.991852886	8.846793148	1.176462402	0.290385357	0.910587249	2780	0.971130641	CD4 Activated	0.750759878
1444	1.282841477	8.397277084	1.177655579	0.290461295	0.910587249	1444	0.971130641	CD4 Naive	0.767184035
543	-1.218718441	9.065412119	1.174416987	0.291008861	0.911115639	543	0.971130641	CD16 NK	0.997248968
2571	-1.387236919	7.949367266	1.173078521	0.291374999	0.911115639	2571	0.971130641	CD16 NK	1
2629	-1.563935837	8.486797644	1.170577001	0.291876002	0.911115639	2629	0.971130641	CD8 Activated	0.991452991
2495	0.807362941	8.593975368	1.168408825	0.291998386	0.911115639	2495	0.971130641	Mixed	0.409395973
2776	-1.074954321	8.553621577	1.167773407	0.292126163	0.911115639	2776	0.971130641	CD8 Activated	0.954627949
2574	-1.44422854	8.107825932	1.167210141	0.292552144	0.911115639	2574	0.971130641	Mixed	0.661740558
731	0.945854802	8.669627631	1.161880394	0.293314785	0.911115639	731	0.971130641	Activated B Cells	0.987226277
64	-0.990805596	8.692544613	1.161382179	0.293415573	0.911115639	64	0.971130641	CD8 Activated	0.803892216
1626	-1.340611152	8.505554462	1.160346849	0.293936987	0.911115639	1626	0.971130641	CD4 Naive	0.949790795
1605	0.97775974	8.587164211	1.157867413	0.294127926	0.911115639	1605	0.971130641	CD4 Activated	0.864379085
3032	-1.070721763	8.248420693	1.157586965	0.294184866	0.911115639	3032	0.971130641	Mixed	0.521640091
2781	-1.433911174	8.730841597	1.15771699	0.294469966	0.911115639	2781	0.971130641	CD16 NK	0.721179625
2972	-1.473295815	7.557105184	1.15631978	0.294753661	0.911115639	2972	0.971130641	Intermediate Monocytes	0.852201258
1425	-1.360799807	8.23584789	1.156140019	0.294790187	0.911115639	1425	0.971130641	CD4 Naive	0.744868035
984	-1.362272403	9.266132364	1.154648243	0.29509354	0.911134736	984	0.97127905	CD16 NK	0.996042216
1805	-1.538894042	8.300174085	1.150991306	0.295838961	0.91114453	1805	0.971841142	CD8 Activated	0.994296578
2764	-1.005555084	8.245413088	1.149439533	0.295845547	0.91114453	2764	0.971841142	Treg	0.706730769
1093	-1.043016563	8.163089619	1.148742328	0.295988243	0.91114453	1093	0.971841142	Intermediate Monocytes	0.993055556
713	-0.90716754	8.247878928	1.145310604	0.296691963	0.911721638	713	0.97222284	CD4 Activated	0.973684211
2360	-1.208320791	8.284037503	1.145813732	0.296770448	0.911721638	2360	0.97222284	CD14 Monocytes	0.924825175
1211	1.127244758	8.511800241	1.144510644	0.297166215	0.912023637	1211	0.97222284	CD4 Activated	0.904522613
2997	-1.631171753	8.318312555	1.142726783	0.297532964	0.912236067	2997	0.97222284	CD14 Monocytes	0.851010101
741	1.266819352	8.281540743	1.137460188	0.298619313	0.912620891	741	0.97222284	CD4 Activated	0.865905849
2173	-1.049445994	8.500581135	1.134268144	0.298971738	0.912620891	2173	0.97222284	Mixed	0.546218487
939	0.937749093	8.500722835	1.133436588	0.299144373	0.912620891	939	0.97222284	Mixed	0.661087866
2639	-1.495508849	8.279138167	1.134814634	0.29916704	0.912620891	2639	0.97222284	CD16 NK	1
2894	-0.936611222	8.250357526	1.133192303	0.299195114	0.912620891	2894	0.97222284	Mixed	0.381294964
1562	1.032644924	8.346966061	1.129061175	0.300139935	0.912620891	1562	0.97222284	Mixed	0.638636364
2123	-1.171601895	8.693853041	1.129246076	0.300179659	0.912620891	2123	0.97222284	CD4 Naive	0.890710383
922	-1.041230092	8.889651582	1.128028249	0.300270468	0.912620891	922	0.97222284	Mixed	0.49829932
2428	1.013117036	7.703172924	1.127861023	0.300613192	0.912620891	2428	0.97222284	Mixed	0.449275362
1977	-1.07528489	8.539910476	1.126283072	0.300635062	0.912620891	1977	0.97222284	CD16 NK	0.995176849
719	-1.45785666	8.321201075	1.125660806	0.301072746	0.913045538	719	0.972797854	CD8 Activated	0.787610619
909	1.050873128	8.611175634	1.121774388	0.301742536	0.914172543	909	0.97401195	CD8 Activated	0.93481717
3010	-1.260951654	8.196052312	1.119357376	0.302394612	0.91500317	3010	0.974327059	CD4 Naive	0.97606383
2406	-1.035327284	8.590404499	1.116862393	0.302613573	0.91500317	2406	0.974327059	CD8 Activated	0.94516129
285	-1.423931806	9.166805016	1.108096897	0.304775678	0.919806335	285	0.979490099	CD16 NK	0.989329268
2957	-1.207300286	8.279213774	1.107521442	0.304802099	0.919806335	2957	0.979490099	CD16 Monocytes	1
563	-1.098384894	8.589845242	1.103969501	0.30538375	0.920179611	563	0.979490099	CD8 Activated	0.897398844
299	-1.006365445	9.248499831	1.10314561	0.305526042	0.920179611	299	0.979490099	CD4 Naive	0.912017167
2968	1.203291827	8.267058698	1.101958549	0.306084396	0.920779123	2968	0.97999275	CD8 Naive	0.967741935
1208	-1.424907262	8.280289856	1.100087831	0.306484761	0.920779123	1208	0.97999275	CD16 NK	0.998468606
1888	-1.810723379	8.510819764	1.099428424	0.306626055	0.920779123	1888	0.97999275	CD16 NK	0.895874263
2728	-1.024985311	8.132462553	1.094936667	0.30728728	0.921861839	2728	0.98090403	CD4 Activated	0.970027248
1041	1.16839907	8.8034816	1.094210322	0.307747299	0.922339412	1041	0.981192589	CD8 Naive	0.782101167
134	-1.063909386	8.697387059	1.090823582	0.308174947	0.922719127	134	0.981570349	CD8 Activated	0.915902141
2757	-1.406842255	8.231657514	1.089599365	0.308742742	0.923517313	2757	0.982577063	CD14 Monocytes	0.988505747
1523	-1.250439153	8.793994237	1.087140016	0.309275479	0.923529713	1523	0.982684076	CD8 Activated	0.866131191
1944	-1.25014938	8.605154658	1.086799591	0.30934932	0.923529713	1944	0.982684076	CD8 Activated	0.912408759
492	-1.36666565	8.004596409	1.081999652	0.310393035	0.924575635	492	0.983249547	CD14 Monocytes	0.947780679
1445	1.014610319	9.051866061	1.07883371	0.310940695	0.924575635	1445	0.983249547	CD8 Activated	0.933539413
1417	-1.647515918	8.354295844	1.078203049	0.311221994	0.924575635	1417	0.983249547	CD14 Monocytes	0.898305085
96	-0.909631183	8.638487226	1.072503347	0.312171517	0.924575635	96	0.983249547	Mixed	0.536178108
2805	-1.549171234	8.767534461	1.073477167	0.312258093	0.924575635	2805	0.983249547	CD4 Activated	0.907103825
132	0.777780964	7.554564844	1.071856164	0.312313992	0.924575635	132	0.983249547	pDC	1
2965	-0.903619349	7.949931405	1.071777757	0.312331259	0.924575635	2965	0.983249547	CD8 Activated	0.888337469
689	-1.69216645	9.061980754	1.073001512	0.312362637	0.924575635	689	0.983249547	CD16 NK	0.957613815
2627	0.912851399	8.801035518	1.071370049	0.312421067	0.924575635	2627	0.983249547	CD8 Activated	0.860304288
2403	-0.976383239	7.829278762	1.067877173	0.313191913	0.924575635	2403	0.983249547	CD4 Naive	0.965870307
2143	-1.0338361	7.716645376	1.067623463	0.31337429	0.924575635	2143	0.983249547	CD4 Naive	0.749333333
1179	-1.57517264	8.173773424	1.066461309	0.313804981	0.924575635	1179	0.983249547	CD14 Monocytes	0.91160221
656	-1.216184577	8.22486088	1.065720724	0.313968881	0.924575635	656	0.983249547	CD8 Activated	0.995412844
1909	0.89697875	8.657636989	1.06081808	0.314757764	0.924575635	1909	0.983249547	Mixed	0.649671053
1697	-1.103026515	7.634204629	1.061073489	0.315000056	0.924575635	1697	0.983249547	CD4 Naive	0.967479675
2321	-1.418237675	8.486933279	1.061061395	0.315002746	0.924575635	2321	0.983249547	CD4 Naive	0.75
1624	-1.236739412	8.171584099	1.060957037	0.315025955	0.924575635	1624	0.983249547	CD14 Monocytes	0.996197719
1072	-0.876663792	8.668384712	1.058831855	0.315200283	0.924575635	1072	0.983249547	Mixed	0.632075472
2008	-1.004708007	8.200342646	1.057805602	0.315429261	0.924575635	2008	0.983249547	CD16 Monocytes	1
902	0.853216667	8.056506741	1.056085482	0.315813567	0.92463077	902	0.983249547	Mixed	0.451790634
947	1.222183833	8.818675866	1.05635762	0.316051222	0.92463077	947	0.983249547	Mixed	0.545780969
2533	-1.05842734	8.216196465	1.05357836	0.316374856	0.924695242	2533	0.983249547	CD16 NK	1
1226	1.168012252	9.002378262	1.052505936	0.316913343	0.924930664	1226	0.983249547	CD4 Naive	0.84939759
2582	-1.774059911	8.18976467	1.051857725	0.31705875	0.924930664	2582	0.983249547	CD14 Monocytes	0.945054945
1078	0.793601209	7.689688784	1.048996576	0.317404163	0.925025738	1078	0.983249547	pDC	1
474	-1.070682392	8.899249978	1.044645684	0.318421918	0.925025738	474	0.983249547	CD4 Naive	0.849673203
144	-0.995712782	8.410832552	1.044394988	0.318442559	0.925025738	144	0.983249547	CD4 Naive	0.828402367
2063	-1.351412388	8.326998727	1.045258282	0.318544382	0.925025738	2063	0.983249547	CD14 Monocytes	0.870044053
2698	-0.827854883	8.937363409	1.043699708	0.318599863	0.925025738	2698	0.983249547	Mixed	0.465789474
2890	-1.434446416	8.165460615	1.043359953	0.318973499	0.92521826	2890	0.983784068	CD14 Monocytes	0.757437071
1634	-0.904964888	8.318207194	1.037094658	0.320099575	0.92521826	1634	0.984065331	Treg	0.830897704
532	-1.449508809	8.1600701	1.036379589	0.320558289	0.92521826	532	0.984065331	CD14 Monocytes	0.961065574
2045	0.882224425	8.092661773	1.034859628	0.320609254	0.92521826	2045	0.984065331	Activated B Cells	0.98961039
2953	-1.260733381	8.842429645	1.036129351	0.320615303	0.92521826	2953	0.984065331	CD16 NK	1
871	0.87648949	8.939757913	1.032744911	0.321092528	0.92521826	871	0.984065331	Activated B Cells	0.978227061
3012	-0.923310709	8.447299669	1.032734523	0.321094904	0.92521826	3012	0.984065331	CD8 Activated	0.960992908
42	0.954848809	8.056425932	1.032427998	0.32121292	0.92521826	42	0.984065331	Mixed	0.587412587
2630	-1.819871367	8.00748591	1.032477558	0.321448928	0.92521826	2630	0.984065331	CD14 Monocytes	0.990625
709	-1.246287437	8.4657328	1.030928287	0.321803499	0.92521826	709	0.984065331	CD4 Naive	0.743875278
209	-1.497729372	8.681594518	1.030133475	0.321985611	0.92521826	209	0.984065331	CD16 NK	0.753472222
928	-1.141807801	8.140559915	1.027152255	0.322612592	0.926151879	928	0.985057513	CD8 Activated	0.991507431
946	-1.231325431	9.124636332	1.023403432	0.323533376	0.927926408	946	0.986395494	CD4 Naive	0.903790087
559	-1.322504746	8.763544547	1.021916091	0.323876822	0.928043304	559	0.986395494	CD4 Activated	0.936247723
