neighborhood	logFC	logCPM	F	PValue	FDR	Nhood	SpatialFDR	finalIdent	finalIdent_fraction
1971	2.1726976	8.718144932	3.571316085	0.078374564	0.348717207	1971	0.364892016	CD8 Activated	0.963878327
330	2.320627884	9.063131852	3.552076854	0.079102234	0.351213921	330	0.367518575	CD8 Activated	0.966360856
416	1.646971632	9.209605077	3.542460986	0.079468938	0.352100818	416	0.368001071	CD4 Naive	0.829760404
216	2.00149348	8.561247008	3.528161332	0.080018004	0.353237492	216	0.369000056	Mixed	0.541751527
41	2.000804402	9.136676197	3.52706035	0.080060465	0.353237492	41	0.369000056	CD8 Activated	0.922123894
1825	-2.538592888	8.448215822	3.515502484	0.080507837	0.354469789	1825	0.370126829	Mixed	0.643097643
960	-1.776603848	9.237340702	3.511047485	0.080681072	0.354492458	960	0.370126829	CD4 Naive	0.964125561
1677	-1.482627456	7.906015347	3.500658969	0.081086759	0.355346366	1677	0.371087327	Mixed	0.57254902
1818	2.534947729	9.249480232	3.510227021	0.081212398	0.355346366	1818	0.371087327	CD8 Activated	0.997241379
1274	-1.994887809	9.370025727	3.488098868	0.081580497	0.356217947	1274	0.3720926	CD8 Activated	0.971698113
1027	1.638055204	8.581859532	3.481894205	0.081825723	0.356550517	1027	0.3720926	Mixed	0.676
179	-2.215228631	9.451468416	3.470762393	0.082267888	0.357738094	179	0.373472643	CD8 Activated	0.866855524
2098	-2.063927222	8.711959352	3.460383615	0.082682707	0.358802119	2098	0.374463015	CD4 Naive	0.801724138
1610	2.068817007	8.483414293	3.451793025	0.083027942	0.359560431	1610	0.375239446	Activated B Cells	0.856492027
1936	-1.774878874	9.232223744	3.441386151	0.083448472	0.359782178	1936	0.375357567	CD8 Activated	0.955414013
1182	-2.812310236	8.958636494	3.444136539	0.083720221	0.359782178	1182	0.375357567	CD8 Activated	0.997481108
1809	-1.602453857	8.758861349	3.432582427	0.083806204	0.359782178	1809	0.375357567	CD4 Activated	0.845824411
2106	2.244339221	8.748466019	3.429577457	0.083928726	0.359782178	2106	0.375357567	CD8 Activated	0.980506823
1635	-2.196313899	8.884926794	3.429494412	0.083932116	0.359782178	1635	0.375357567	CD4 Naive	0.956521739
732	-3.538114596	9.189514842	3.442905734	0.084233444	0.360341449	732	0.376034459	CD8 Activated	1
656	-1.946633248	8.95054605	3.413834092	0.084574136	0.361066506	656	0.376499933	CD4 Naive	0.886462882
1701	-1.78439054	8.632612056	3.408899564	0.084777648	0.36120416	1701	0.37669408	Mixed	0.668304668
1009	1.930376781	8.903775365	3.402531611	0.08504114	0.361494728	1009	0.377104783	CD16 NK	0.998191682
824	1.987176243	9.379816932	3.39897675	0.085188658	0.361494728	824	0.377104783	CD8 Activated	0.969945355
1401	1.610368388	9.357217947	3.388448515	0.085627347	0.362064496	1401	0.377311802	Activated B Cells	0.983240223
262	1.718171313	9.329933688	3.385591767	0.085746846	0.362064496	262	0.377311802	Mixed	0.378666667
1090	-2.967453155	9.394862818	3.388047724	0.086148419	0.362064496	1090	0.377311802	CD8 Activated	1
871	-2.184344611	9.667140782	3.37368954	0.086246868	0.362064496	871	0.377311802	CD4 Naive	0.923900119
22	-1.99174173	9.652129046	3.372053183	0.086315884	0.362064496	22	0.377311802	Mixed	0.674744898
429	-2.03285256	9.721679333	3.366989348	0.086529879	0.362064496	429	0.377311802	CD8 Activated	0.94654498
2088	1.603298799	8.622805879	3.366948103	0.086531625	0.362064496	2088	0.377311802	Activated B Cells	0.993435449
175	2.028339464	9.633567284	3.363060761	0.086696335	0.362064496	175	0.377311802	CD8 Activated	0.936694021
1549	-1.689489574	8.497003371	3.34599408	0.087423911	0.364381477	1549	0.379067302	Mixed	0.51226158
1994	-1.717219219	8.935936711	3.337854554	0.087773476	0.364393632	1994	0.379067302	Mixed	0.53362256
314	-2.125203095	8.888518551	3.330831218	0.088076448	0.364393632	314	0.379067302	CD8 Activated	0.891402715
1578	-2.042813181	9.068916878	3.32794742	0.08820121	0.364393632	1578	0.379067302	CD8 Naive	0.997890295
629	1.423512058	8.786197132	3.327856725	0.088205137	0.364393632	629	0.379067302	CD8 Naive	0.96797153
1984	-1.621111429	8.749673582	3.325881264	0.088290728	0.364393632	1984	0.379067302	CD4 Activated	0.884090909
677	1.851592461	8.278616244	3.316600511	0.088694168	0.364916517	677	0.379067302	Activated B Cells	0.974683544
973	-2.111197052	8.64631985	3.309448164	0.089006588	0.364916517	973	0.379067302	CD14 Monocytes	0.79076087
517	1.582303228	8.275030772	3.30740054	0.089096272	0.364916517	517	0.379067302	Memory B Cells	0.970930233
1719	-1.755561775	8.932548356	3.302991952	0.089289731	0.364916517	1719	0.379067302	Mixed	0.598880597
658	-1.771663102	8.960241815	3.300703801	0.089390338	0.364916517	658	0.379067302	CD4 Naive	0.934121622
1311	-1.58342233	8.251065887	3.299221392	0.08945559	0.364916517	1311	0.379067302	CD4 Activated	0.902821317
730	1.733786701	8.470022394	3.289961854	0.089864463	0.365167022	730	0.379067302	Memory B Cells	0.720873786
1521	1.820055053	8.947136068	3.288767467	0.089917366	0.365167022	1521	0.379067302	CD8 Activated	0.899807322
1433	-2.574141036	8.814412563	3.281509516	0.090239644	0.365167022	1433	0.379067302	CD8 Activated	0.902985075
1062	-3.335222608	8.77002954	3.289530724	0.090739807	0.365167022	1062	0.379067302	CD4 Activated	0.761904762
1039	-1.801192189	9.2307816	3.269191677	0.090789767	0.365167022	1039	0.379067302	CD4 Naive	0.709323583
1823	-1.637910795	8.299831409	3.25806616	0.091290091	0.365167022	1823	0.379067302	CD4 Naive	0.967320261
1885	-1.734460878	9.215357035	3.256450803	0.091363009	0.365167022	1885	0.379067302	CD8 Activated	0.957746479
1339	-1.95967146	9.256946883	3.250576884	0.091628749	0.365167022	1339	0.379067302	CD4 Naive	0.913398693
389	-1.712317447	9.066785501	3.250170671	0.09164716	0.365167022	389	0.379067302	Mixed	0.500826446
1806	-1.740840597	9.317983255	3.249314481	0.091685981	0.365167022	1806	0.379067302	Mixed	0.522762951
163	-1.849475107	9.327444567	3.246085368	0.091832572	0.365167022	163	0.379067302	CD4 Naive	0.742320819
651	-1.677840792	9.143636464	3.245454566	0.091861241	0.365167022	651	0.379067302	CD8 Activated	0.76173913
1833	-3.351668078	9.142369575	3.263840617	0.091887743	0.365167022	1833	0.379067302	CD8 Activated	1
805	1.86763323	8.903421101	3.24369962	0.091941057	0.365167022	805	0.379067302	CD4 Activated	0.9273021
923	2.145073002	8.537994984	3.237014069	0.092245881	0.365298171	923	0.379067302	CD8 Activated	0.995633188
1165	1.590224855	8.912776916	3.229492351	0.092590277	0.365298171	1165	0.379067302	CD4 Naive	0.930081301
1518	1.789051057	9.310786325	3.217574695	0.093139106	0.365298171	1518	0.379067302	CD8 Activated	0.953457447
84	-2.396291113	9.003631158	3.215985857	0.093212569	0.365298171	84	0.379067302	CD8 Activated	0.997668998
2059	1.744138131	8.458263086	3.212216153	0.093387146	0.365298171	2059	0.379067302	CD4 Naive	0.865800866
335	1.592659064	9.413574064	3.211569244	0.093417144	0.365298171	335	0.379067302	Activated B Cells	0.996052632
131	1.644728138	9.041720632	3.211463219	0.093422062	0.365298171	131	0.379067302	Activated B Cells	0.996875
1689	1.492263516	8.871934792	3.206880089	0.093634932	0.365298171	1689	0.379067302	CD8 Activated	0.923371648
949	1.676072435	8.72758226	3.20643513	0.09365563	0.365298171	949	0.379067302	CD8 Activated	0.979206049
1459	1.723654701	9.181118835	3.205349141	0.093706169	0.365298171	1459	0.379067302	CD4 Activated	0.926767677
986	-1.426047812	8.226798212	3.19019023	0.094415045	0.367264725	986	0.380684664	CD8 Activated	0.774566474
698	1.769783115	8.531734561	3.172508636	0.095250027	0.367264725	698	0.380684664	Mixed	0.552058111
1101	-1.664226712	8.975565077	3.164687699	0.095622179	0.367264725	1101	0.380684664	Mixed	0.666666667
1756	2.403051521	9.202488342	3.172204067	0.095776287	0.367264725	1756	0.380684664	CD8 Activated	0.98603352
309	1.703957212	9.27435348	3.158262264	0.095929233	0.367264725	309	0.380684664	CD4 Activated	0.929951691
1357	1.710993991	8.561788858	3.156306487	0.096022929	0.367264725	1357	0.380684664	Activated B Cells	0.771167048
679	-1.933006941	9.281702418	3.153843771	0.096141067	0.367264725	679	0.380684664	CD8 Activated	0.945205479
1186	1.66853853	8.589533102	3.147160178	0.096462563	0.367264725	1186	0.380684664	CD16 NK	0.922594142
989	1.685999277	8.71990596	3.141781256	0.096722238	0.367264725	989	0.380684664	CD8 Activated	0.802380952
1490	1.626781762	8.984136999	3.13967915	0.096823948	0.367264725	1490	0.380684664	CD8 Activated	0.969055375
1454	1.636802104	8.115664263	3.13858261	0.096877055	0.367264725	1454	0.380684664	CD8 Naive	0.951428571
1372	1.485329359	9.23866054	3.137325403	0.096937987	0.367264725	1372	0.380684664	CD4 Activated	0.948253558
1456	2.276891228	9.151723977	3.144359493	0.096988846	0.367264725	1456	0.380684664	CD8 Activated	0.978395062
202	-2.06257365	9.839871071	3.134184872	0.097090395	0.367264725	202	0.380684664	CD4 Naive	0.828178694
363	-2.148664175	8.597464069	3.133929631	0.097102795	0.367264725	363	0.380684664	CD8 Activated	0.965367965
1614	-1.763721519	8.696474804	3.132598615	0.097167485	0.367264725	1614	0.380684664	CD4 Naive	0.944148936
442	1.753325263	8.910514953	3.12114548	0.097726275	0.367264725	442	0.380684664	CD4 Activated	0.856918239
617	1.672338546	8.526173173	3.117364147	0.09791161	0.367264725	617	0.380684664	CD8 Activated	0.811827957
1580	1.578617882	8.727310597	3.115191989	0.098018265	0.367264725	1580	0.380684664	CD8 Activated	0.968253968
1025	-1.715372795	8.888414069	3.11490245	0.098032493	0.367264725	1025	0.380684664	CD4 Activated	0.870656371
1269	1.734834366	8.719703893	3.114428672	0.098055778	0.367264725	1269	0.380684664	CD14 Monocytes	0.988212181
701	-1.621063336	8.47112765	3.111356578	0.098206929	0.367264725	701	0.380684664	CD4 Activated	0.974212034
850	-1.699105077	9.260203036	3.105115654	0.098514852	0.367264725	850	0.380684664	CD8 Activated	0.955823293
1618	1.622873914	8.787467061	3.104510149	0.098544789	0.367264725	1618	0.380684664	CD8 Naive	0.756432247
1053	-1.817573881	9.348724599	3.104118268	0.09856417	0.367264725	1053	0.380684664	Mixed	0.526479751
1780	1.676607478	8.694844464	3.094070098	0.09906268	0.367398928	1780	0.380684664	CD4 Naive	0.860853432
1796	-1.62877347	8.74681724	3.094031919	0.09906458	0.367398928	1796	0.380684664	Mixed	0.571138211
1832	-2.457991798	9.227036175	3.091658055	0.099182797	0.367398928	1832	0.380684664	CD8 Activated	0.990366089
317	-1.693129819	9.387340987	3.086131214	0.099458687	0.367398928	317	0.380712099	CD8 Activated	0.809278351
1249	1.522984745	7.961955646	3.079714843	0.099780139	0.367398928	1249	0.380712099	Mixed	0.604938272
1604	1.517931878	8.641929188	3.079649162	0.099783436	0.367398928	1604	0.380712099	CD14 Monocytes	0.920600858
881	1.447358415	9.124695307	3.074754371	0.100029509	0.367398928	881	0.380712099	CD4 Activated	0.795115332
854	1.715662886	8.682998206	3.073552349	0.100090048	0.367398928	854	0.380712099	CD14 Monocytes	0.875494071
413	1.646959878	8.403757155	3.072005232	0.100168034	0.367398928	413	0.380712099	Activated B Cells	0.830083565
1277	1.773596579	8.624271366	3.05442164	0.101059523	0.370025231	1277	0.383280544	Mixed	0.683371298
783	1.599261672	9.006400709	3.042187673	0.101685417	0.370980199	783	0.384560421	Activated B Cells	0.995176849
118	-3.110059661	9.041755357	3.057391377	0.101776423	0.370980199	118	0.384560421	CD16 NK	0.899470899
1021	-1.876811431	8.820663877	3.039023619	0.101848049	0.370980199	1021	0.384560421	MAIT	0.700787402
702	-1.604588335	9.398037127	3.029320163	0.102348762	0.371504233	702	0.384569907	Mixed	0.391359593
1488	-1.706749973	9.477305621	3.028021136	0.102416018	0.371504233	1488	0.384569907	CD4 Naive	0.97378768
576	-2.682055741	9.557986842	3.02522789	0.102560817	0.371504233	576	0.384569907	CD8 Activated	0.995327103
918	-1.543791097	8.465855327	3.018530407	0.102909012	0.371504233	918	0.384569907	Mixed	0.453333333
928	-3.57067387	8.59706043	3.033367091	0.103008719	0.371504233	928	0.384569907	CD4 Activated	0.868486352
1970	-1.532400519	9.032652599	3.015848761	0.103048827	0.371504233	1970	0.384569907	Mixed	0.442067736
1164	-1.988007355	8.985090163	3.010535018	0.10332655	0.371869783	1164	0.384912247	CD4 Activated	0.799614644
1389	-1.63774233	9.556422765	2.99611889	0.104084559	0.372699658	1389	0.386018867	CD8 Activated	0.98018648
863	-1.767035043	9.258206396	2.993381348	0.104229257	0.372699658	863	0.386018867	CD8 Activated	0.952185792
506	2.087021103	9.756301726	2.993281393	0.104234545	0.372699658	506	0.386018867	CD8 Activated	0.970117396
1005	1.368984632	8.186834474	2.991341604	0.104337229	0.372699658	1005	0.386018867	Mixed	0.510989011
142	-2.22773476	9.022573833	2.989388712	0.104440729	0.372699658	142	0.386018867	Mixed	0.695121951
1243	-1.445365589	8.570009835	2.981893758	0.104839102	0.372893635	1243	0.386018867	Mixed	0.551401869
922	1.370082566	8.645345566	2.981713442	0.104848708	0.372893635	922	0.386018867	CD8 Naive	0.99408284
596	-2.456348444	8.795660063	2.979058509	0.10504324	0.372956552	596	0.386018867	CD4 Naive	0.824933687
157	-1.478632302	8.739926688	2.965876446	0.105696611	0.373969673	157	0.386993311	MAIT	0.872727273
920	-2.730428646	9.463121814	2.973525468	0.105704595	0.373969673	920	0.386993311	CD8 Activated	0.982668977
743	1.613435904	8.823866421	2.962832127	0.105860547	0.373969673	743	0.386993311	CD8 Activated	0.932384342
397	-1.553916326	9.140560457	2.956883619	0.10618176	0.374203917	397	0.386993311	Mixed	0.574311927
1303	-1.776001324	8.422483113	2.953545793	0.106362514	0.374203917	1303	0.386993311	Intermediate Monocytes	0.73964497
2083	-1.992593123	8.720426685	2.945827912	0.106781885	0.374203917	2083	0.386993311	Mixed	0.596774194
519	-1.905909391	9.930410869	2.942101864	0.106985063	0.374203917	519	0.386993311	CD4 Naive	0.842592593
957	1.794013948	8.94377866	2.941191062	0.107034799	0.374203917	957	0.386993311	Mixed	0.559701493
1358	-1.73996889	8.998497884	2.941113851	0.107039016	0.374203917	1358	0.386993311	Mixed	0.620758483
1085	1.276978075	8.557004764	2.938738231	0.107168879	0.374203917	1085	0.386993311	CD8 Naive	0.94129979
1124	1.256808162	8.162639465	2.92599428	0.107868779	0.375799785	1124	0.388605489	CD4 Naive	0.890804598
1700	-1.52769881	9.000943971	2.922095442	0.108084005	0.375799785	1700	0.388607201	CD8 Activated	0.976228209
2001	-2.239266031	8.489687751	2.920712202	0.108160488	0.375799785	2001	0.388607201	CD8 Activated	0.921383648
264	-3.117101159	8.584576136	2.919295743	0.109112188	0.37793965	264	0.390690998	CD4 Activated	0.816831683
1724	-1.448891452	9.15697149	2.903194261	0.109134778	0.37793965	1724	0.390690998	CD4 Activated	0.872881356
1451	1.702245959	8.801238624	2.886775046	0.110057599	0.380510617	1451	0.39340188	CD8 Activated	0.998091603
1790	-1.98141132	8.664883321	2.881271091	0.11036905	0.380580769	1790	0.393425221	CD4 Naive	0.841359773
1848	1.564791992	8.497007387	2.880041027	0.110438801	0.380580769	1848	0.393425221	CD16 NK	0.927631579
1560	-1.891149887	9.073903824	2.867471087	0.111154643	0.382057659	1560	0.394707734	Mixed	0.478701826
108	1.480128857	8.565072161	2.866159068	0.111229684	0.382057659	108	0.394707734	Mixed	0.591647332
591	-1.495635164	8.513081962	2.857205989	0.111743392	0.382612868	591	0.395708871	MAIT	0.830434783
1214	-1.756340759	8.382020742	2.857018825	0.111754162	0.382612868	1214	0.395708871	Mixed	0.561933535
76	-2.643460289	9.631922226	2.852327919	0.112024493	0.382757537	76	0.395733102	CD8 Activated	0.980451128
171	-1.962384045	8.877475387	2.849992201	0.112159392	0.382757537	171	0.395733102	CD4 Naive	0.839160839
1150	-1.966057525	9.567944634	2.842494414	0.112593757	0.383619117	1150	0.396336013	CD4 Naive	0.895541401
124	-1.498798427	8.881848607	2.827715055	0.113455937	0.38593318	124	0.398885402	MAIT	0.947546531
603	-2.629035906	8.953526421	2.828572739	0.113925317	0.386395634	603	0.399769039	CD16 NK	0.859116022
213	1.89399966	8.531659649	2.817566495	0.114052602	0.386395634	213	0.399769039	CD8 Activated	0.988687783
1478	-1.586789855	8.965524747	2.816059496	0.114141527	0.386395634	1478	0.399769039	CD8 Activated	0.960176991
1230	-1.774134984	8.838553843	2.803774729	0.114869565	0.387863671	1230	0.401288234	CD8 Activated	0.86
94	-1.495120618	8.471032872	2.802540781	0.114943004	0.387863671	94	0.401288234	Mixed	0.507082153
277	-2.066850041	8.944402301	2.79900304	0.115153868	0.387954486	277	0.401288234	CD4 Naive	0.8321513
1547	1.772939422	8.146509808	2.788219063	0.115799538	0.389297885	1547	0.402557888	Activated B Cells	0.921985816
1405	1.643435792	9.028960283	2.786185289	0.115921798	0.389297885	1405	0.402557888	Mixed	0.669172932
704	-2.079228111	8.692742065	2.781647703	0.116195138	0.389595462	704	0.403030938	Mixed	0.5
97	1.516515894	9.036247593	2.767263831	0.117066789	0.39184563	97	0.404899997	CD16 Monocytes	0.993174061
950	1.362015829	8.873155403	2.759934756	0.117513975	0.39184563	950	0.404899997	CD4 Naive	0.920473773
600	1.716000952	9.383931101	2.759792637	0.117522666	0.39184563	600	0.404899997	CD4 Activated	0.846674183
796	-1.560933879	8.561997068	2.754343447	0.117856524	0.39184563	796	0.404899997	CD4 Activated	0.786279683
904	1.442216141	9.047016964	2.753453446	0.117911161	0.39184563	904	0.404899997	CD8 Activated	0.845117845
799	1.342066275	8.802868517	2.752316201	0.117981022	0.39184563	799	0.404899997	Mixed	0.559633028
1246	-1.517900067	8.769117209	2.735413971	0.119025263	0.394692264	1246	0.407707644	CD4 Activated	0.956221198
1564	-1.535101515	8.929949624	2.728937976	0.11942833	0.395407138	1564	0.408417874	CD4 Activated	0.785106383
966	-1.383613679	8.28923147	2.725208722	0.119661191	0.395557134	966	0.408530437	CD4 Naive	0.943708609
1711	-1.71963665	8.363057817	2.721709321	0.119880201	0.395660946	1711	0.408853642	Mixed	0.664652568
1056	-1.61188668	9.252791577	2.717701787	0.120131612	0.395871203	1056	0.408940691	Mixed	0.419881306
1325	1.58797219	8.965389506	2.70981033	0.120628554	0.395874932	1325	0.409105163	CD14 Monocytes	0.903061224
1750	1.719246772	9.105293564	2.709118078	0.120672266	0.395874932	1750	0.409105163	CD8 Activated	0.941085271
176	1.729512082	9.124646415	2.705178166	0.120921415	0.395874932	176	0.409105163	Mixed	0.574162679
1762	-1.420623931	8.734394786	2.702919163	0.12106455	0.395874932	1762	0.409105163	Treg	0.782700422
1044	-1.596603509	8.523354345	2.700211543	0.121236382	0.395874932	1044	0.409105163	Mixed	0.604519774
2077	-1.612277873	8.785995455	2.699855682	0.121258988	0.395874932	2077	0.409105163	Mixed	0.501133787
106	-1.508132606	8.681278111	2.693249588	0.121679568	0.396634016	106	0.409758397	CD4 Naive	0.956852792
96	1.521593902	8.715279701	2.684055118	0.122267894	0.397936712	96	0.4111386	Mixed	0.597916667
1395	1.539701671	8.728994302	2.667282214	0.123350083	0.400840254	1395	0.414037838	Mixed	0.686956522
1429	1.198043953	8.196733775	2.658022709	0.123952501	0.402178191	1429	0.415312084	Mixed	0.388732394
1733	1.351789186	8.591900132	2.641405909	0.125042589	0.403545192	1733	0.416252766	CD8 Naive	0.983572895
1921	1.459969144	8.698770639	2.639968985	0.125137401	0.403545192	1921	0.416252766	CD16 Monocytes	0.995584989
639	-1.478391831	9.081548503	2.639679446	0.125156516	0.403545192	639	0.416252766	Mixed	0.62139219
604	-1.421690787	9.005750913	2.636513174	0.125365783	0.403545192	604	0.416252766	CD8 Activated	0.877862595
382	1.752270673	8.600341273	2.633258296	0.125581351	0.403545192	382	0.416252766	CD8 Activated	0.839534884
1014	1.529949982	8.837555915	2.631167975	0.125720029	0.403545192	1014	0.416252766	CD8 Activated	0.730360934
535	2.202867785	8.698516968	2.644133845	0.125741412	0.403545192	535	0.416252766	CD8 Activated	0.976143141
464	2.079442263	9.955558843	2.625811461	0.12607625	0.403545192	464	0.416252766	CD8 Activated	0.986474301
1481	-1.558740769	8.759634945	2.622948661	0.126267138	0.403545192	1481	0.416252766	CD4 Activated	0.95215311
297	1.863087087	9.883755552	2.618508451	0.126563902	0.403545192	297	0.416252766	CD8 Activated	0.965714286
95	-1.474556519	8.483545296	2.616774861	0.126679998	0.403545192	95	0.416252766	Mixed	0.620689655
642	1.342053088	9.501143405	2.615229284	0.126783613	0.403545192	642	0.416252766	CD4 Activated	0.763736264
556	-1.531463719	8.946728954	2.613506987	0.126899197	0.403545192	556	0.416252766	CD4 Naive	0.964059197
1802	1.470306262	8.853437364	2.609137093	0.12719304	0.403545192	1802	0.416252766	Activated B Cells	0.942748092
320	-2.069098761	9.054328978	2.606475412	0.127372424	0.403545192	320	0.416252766	CD16 NK	0.973933649
117	-1.669330436	9.633508161	2.602169739	0.12766326	0.403545192	117	0.416252766	CD4 Naive	0.906519065
838	-1.542754323	9.240549341	2.601059761	0.127738367	0.403545192	838	0.416252766	Mixed	0.549273021
1231	-1.696926253	8.471948043	2.599239491	0.127861653	0.403545192	1231	0.416252766	Mixed	0.566091954
1853	-1.705663471	9.295588551	2.597061527	0.128009357	0.403545192	1853	0.416252766	CD4 Naive	0.898426323
1815	-1.693474889	9.093807132	2.592176716	0.128341389	0.403988043	1815	0.416808811	CD8 Activated	0.874613003
911	-1.669447417	8.834110715	2.579499728	0.12920799	0.405886526	911	0.418360341	CD8 Naive	0.995203837
2038	1.322294621	8.553635946	2.577308222	0.129358525	0.405886526	2038	0.418360341	CD4 Activated	0.842767296
1763	-1.735492494	8.831130758	2.57493369	0.129521874	0.405886526	1763	0.418360341	Mixed	0.682692308
1167	-1.786041422	9.198066171	2.561493237	0.130451235	0.408192367	1167	0.420647075	CD8 Naive	0.990530303
1445	1.79462241	8.008938001	2.551799016	0.131277892	0.41017048	1445	0.422417484	Mixed	0.593939394
1794	1.583183989	9.168105232	2.545983367	0.131533839	0.410362227	1794	0.422670968	CD8 Activated	0.99380805
1588	1.611916376	8.789812618	2.537722461	0.132114941	0.411297595	1588	0.423388167	Activated B Cells	0.958057395
1799	1.340529418	8.552885495	2.531281426	0.132570206	0.411297595	1799	0.423388167	CD14 Monocytes	0.952941176
358	-1.404890004	8.477254047	2.529635011	0.132686886	0.411297595	358	0.423388167	MAIT	0.884700665
719	1.909399611	8.519925877	2.524977427	0.133017645	0.411297595	719	0.423388167	CD8 Activated	0.929978118
472	-1.476118657	8.339092388	2.524100981	0.133079999	0.411297595	472	0.423388167	CD4 Activated	0.945337621
2048	-1.566044322	9.469330056	2.52259471	0.133187245	0.411297595	2048	0.423388167	CD4 Naive	0.936408978
2046	-1.472828373	9.441873865	2.519875106	0.133381147	0.411297595	2046	0.423388167	CD4 Naive	0.900726392
1593	-1.523679597	9.201153629	2.517024497	0.13358476	0.411297595	1593	0.423388167	Mixed	0.441071429
1634	-1.70457164	9.058239605	2.516967508	0.133588835	0.411297595	1634	0.423388167	CD8 Activated	0.897666068
1504	-1.355102955	9.327505729	2.505752388	0.134393642	0.411749785	1504	0.423388167	Treg	0.772925764
290	1.439597185	8.901657913	2.505201817	0.134433305	0.411749785	290	0.423388167	CD4 Activated	0.89968652
1492	1.435960043	8.458960192	2.498206116	0.134938513	0.411749785	1492	0.423388167	Activated B Cells	0.706632653
1152	-1.436112085	8.673856623	2.497530649	0.134987416	0.411749785	1152	0.423388167	CD4 Naive	0.980246914
1923	-1.442138849	9.413459432	2.495329073	0.135146959	0.411749785	1923	0.423388167	CD4 Naive	0.978313253
24	1.688290709	8.602889211	2.493671139	0.135267258	0.411749785	24	0.423388167	CD4 Activated	0.901353965
779	1.52309159	8.971556548	2.49330909	0.135293546	0.411749785	779	0.423388167	Activated B Cells	0.99338843
817	-1.437671302	9.157278689	2.493253503	0.135297582	0.411749785	817	0.423388167	Treg	0.73220339
1850	-1.420366668	8.365653246	2.487702923	0.135701397	0.411888118	1850	0.423750654	CD14 Monocytes	0.981191223
1795	1.610757424	8.479948577	2.487260642	0.135733638	0.411888118	1795	0.423750654	Activated B Cells	0.881235154
1569	1.310316455	9.16249472	2.483164776	0.136032654	0.412202396	1569	0.423849268	Mixed	0.504411765
703	-1.349468	8.647152751	2.480411699	0.136234095	0.412220525	703	0.42396261	Mixed	0.636591479
1674	-2.369595074	8.30589864	2.488274669	0.13653781	0.412547623	1674	0.424420331	CD8 Activated	0.90625
2013	1.185035219	8.476631227	2.47277351	0.136794893	0.41268328	2013	0.42472748	CD16 NK	1
1240	-1.798853019	8.77886246	2.468483019	0.137111145	0.41268328	1240	0.42472748	Mixed	0.527058824
1043	-1.418477411	9.21893616	2.467689421	0.137169739	0.41268328	1043	0.42472748	Mixed	0.546376812
1814	-1.978007288	8.616332853	2.462625415	0.137544357	0.413220867	1814	0.425405364	CD8 Activated	1
1883	1.515739593	8.34253133	2.458669184	0.137837899	0.413513697	1883	0.425916637	CD14 Monocytes	0.974093264
1088	1.810201058	8.662385784	2.453943809	0.138189518	0.413979677	1088	0.426448925	Activated B Cells	0.94278607
1473	-1.551415054	9.417024783	2.446383976	0.138754343	0.415082142	1473	0.427292739	CD4 Naive	0.92839196
2027	1.342962117	8.863558103	2.438331866	0.139359069	0.416300676	2027	0.428460167	CD4 Activated	0.925750395
1834	1.35020477	9.316805462	2.430327369	0.139963431	0.417514676	1834	0.429707571	Activated B Cells	0.964757709
200	1.572592234	8.394273521	2.421215574	0.140655321	0.418917277	200	0.431316127	Activated B Cells	0.936599424
741	-1.82562657	8.454464904	2.418912172	0.140830891	0.418917277	741	0.431390488	CD8 Activated	0.834688347
1540	1.601013519	9.108524647	2.406528666	0.141779421	0.421104628	1540	0.433697947	CD8 Activated	0.968390805
1066	1.68137524	8.630075151	2.404110336	0.141965571	0.421104628	1066	0.433697947	Activated B Cells	0.945945946
1486	1.484261308	9.122272255	2.395654738	0.142618808	0.422448127	1486	0.434776866	CD4 Naive	0.797315436
1982	1.512195132	8.515606226	2.389661289	0.143084073	0.422732192	1982	0.434972851	Mixed	0.547785548
1870	1.176342411	8.708267872	2.389256119	0.143115593	0.422732192	1870	0.434972851	CD8 Naive	0.973282443
1625	1.403538248	8.635954913	2.377157248	0.144060776	0.424928919	1625	0.437168355	Mixed	0.590588235
1573	1.526882952	8.394696658	2.362690143	0.145201084	0.427694255	1573	0.440211254	CD14 Monocytes	0.997542998
453	-1.795460271	9.495406291	2.356891417	0.145661265	0.428123782	453	0.44093171	CD8 Activated	0.964788732
1671	1.633601962	8.695340755	2.344891787	0.146619266	0.428123782	1671	0.44093171	CD14 Monocytes	0.935281837
896	1.288594041	9.260390762	2.342607411	0.14680252	0.428123782	896	0.44093171	CD4 Naive	0.898847631
1245	-1.523084936	8.79512583	2.336793675	0.147270179	0.428123782	1245	0.44093171	CD8 Naive	0.890995261
875	-1.326959161	9.240201388	2.334226838	0.147477241	0.428123782	875	0.44093171	CD4 Activated	0.71048951
970	1.102762163	8.268372952	2.33418973	0.147480237	0.428123782	970	0.44093171	CD4 Naive	0.861256545
338	-1.734709842	8.458161419	2.333653155	0.147523568	0.428123782	338	0.44093171	Mixed	0.608695652
1953	-1.608406181	8.438314096	2.331196876	0.147722125	0.428123782	1953	0.44093171	CD4 Activated	0.731155779
2068	-1.52739611	8.922747651	2.33117989	0.147723499	0.428123782	2068	0.44093171	Mixed	0.579957356
201	-2.007338875	8.761293095	2.329735503	0.147840414	0.428123782	201	0.44093171	CD8 Activated	0.947478992
1979	1.722305909	8.515130156	2.326374503	0.148112909	0.428123782	1979	0.44093171	CD4 Activated	0.887795276
